t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
444000 18.0 46.0 44.0 30.0 28.0 9.0 62.0 44.0 94.0 29.0 30.0 36.0 65.0 98.0 88.0 17.0 33.0 31.0 16.0 2.0 26.0 43.0 0.251
445000 15.0 37.0 36.0 19.0 22.0 4.0 56.0 38.0 80.0 24.0 23.0 31.0 51.0 82.0 77.0 7.0 29.0 26.0 14.0 0.0 16.0 28.0 0.231
446000 18.0 44.0 45.0 35.0 30.0 12.0 64.0 42.0 94.0 31.0 31.0 37.0 67.0 92.0 100.0 26.0 34.0 34.0 19.0 5.0 29.0 47.0 0.273
447000 16.0 43.0 37.0 20.0 24.0 5.0 54.0 50.0 90.0 23.0 25.0 31.0 54.0 95.0 71.0 5.0 35.0 23.0 15.0 1.0 14.0 25.0 0.268
448000 17.0 41.0 39.0 22.0 25.0 6.0 54.0 39.0 81.0 24.0 29.0 34.0 59.0 89.0 83.0 3.0 30.0 26.0 15.0 0.0 18.0 34.0 0.229
449000 15.0 31.0 35.0 21.0 22.0 6.0 55.0 23.0 65.0 23.0 23.0 35.0 54.0 57.0 72.0 17.0 22.0 26.0 12.0 2.0 17.0 27.0 0.264
450000 14.0 36.0 29.0 15.0 20.0 5.0 40.0 41.0 67.0 15.0 24.0 26.0 44.0 83.0 57.0 5.0 29.0 17.0 11.0 1.0 11.0 17.0 0.257
451000 19.0 42.0 40.0 21.0 26.0 6.0 56.0 34.0 76.0 26.0 31.0 39.0 65.0 87.0 78.0 16.0 30.0 32.0 17.0 2.0 16.0 30.0 0.269
452000 17.0 42.0 41.0 19.0 28.0 6.0 61.0 41.0 89.0 29.0 28.0 36.0 59.0 87.0 86.0 3.0 36.0 29.0 21.0 0.0 18.0 26.0 0.282
453000 19.0 49.0 44.0 27.0 29.0 8.0 60.0 54.0 101.0 31.0 31.0 38.0 67.0 109.0 89.0 7.0 41.0 29.0 21.0 1.0 21.0 35.0 0.222
454000 15.0 39.0 39.0 26.0 23.0 6.0 59.0 39.0 85.0 28.0 23.0 32.0 56.0 85.0 82.0 18.0 30.0 29.0 15.0 2.0 21.0 35.0 0.248
455000 18.0 49.0 44.0 31.0 27.0 7.0 65.0 57.0 109.0 32.0 29.0 35.0 61.0 110.0 86.0 13.0 39.0 28.0 17.0 1.0 25.0 43.0 0.247
456000 15.0 39.0 34.0 21.0 23.0 7.0 52.0 46.0 83.0 22.0 25.0 31.0 52.0 87.0 73.0 5.0 33.0 24.0 15.0 1.0 15.0 27.0 0.259
457000 19.0 50.0 45.0 27.0 28.0 5.0 63.0 51.0 101.0 32.0 32.0 35.0 65.0 111.0 90.0 10.0 38.0 29.0 19.0 0.0 21.0 41.0 0.25
458000 18.0 48.0 44.0 31.0 28.0 9.0 62.0 52.0 99.0 31.0 29.0 36.0 63.0 104.0 87.0 19.0 39.0 30.0 18.0 3.0 24.0 38.0 0.253
459000 20.0 48.0 48.0 33.0 30.0 9.0 68.0 48.0 105.0 34.0 34.0 40.0 67.0 106.0 105.0 15.0 36.0 33.0 20.0 2.0 36.0 52.0 0.294
460000 18.0 47.0 44.0 33.0 28.0 10.0 65.0 54.0 104.0 34.0 29.0 38.0 62.0 102.0 95.0 19.0 40.0 34.0 20.0 3.0 25.0 42.0 0.26
461000 17.0 43.0 37.0 24.0 24.0 7.0 53.0 48.0 86.0 24.0 27.0 34.0 58.0 98.0 74.0 8.0 34.0 25.0 14.0 1.0 16.0 30.0 0.295
462000 14.0 31.0 30.0 16.0 21.0 5.0 48.0 26.0 60.0 20.0 25.0 29.0 51.0 60.0 58.0 12.0 25.0 20.0 13.0 3.0 13.0 20.0 0.259
463000 18.0 48.0 46.0 29.0 29.0 7.0 66.0 49.0 102.0 34.0 29.0 36.0 67.0 104.0 101.0 18.0 37.0 34.0 21.0 2.0 25.0 45.0 0.248
464000 15.0 38.0 38.0 26.0 25.0 9.0 58.0 40.0 87.0 25.0 25.0 33.0 56.0 80.0 87.0 12.0 31.0 29.0 17.0 3.0 20.0 35.0 0.307
465000 18.0 47.0 40.0 21.0 26.0 5.0 56.0 53.0 95.0 27.0 30.0 35.0 61.0 104.0 70.0 7.0 38.0 25.0 16.0 1.0 17.0 28.0 0.263
466000 19.0 45.0 45.0 23.0 30.0 6.0 62.0 43.0 93.0 30.0 28.0 38.0 63.0 92.0 92.0 4.0 34.0 33.0 21.0 0.0 18.0 32.0 0.255
467000 13.0 27.0 23.0 9.0 18.0 3.0 19.0 19.0 34.0 15.0 21.0 28.0 43.0 49.0 43.0 2.0 20.0 16.0 9.0 0.0 3.0 15.0 0.24
468000 23.0 56.0 51.0 35.0 35.0 11.0 65.0 56.0 106.0 37.0 37.0 44.0 77.0 120.0 105.0 19.0 45.0 35.0 25.0 3.0 27.0 48.0 0.244
469000 24.0 60.0 57.0 46.0 38.0 14.0 75.0 64.0 127.0 42.0 39.0 45.0 80.0 127.0 116.0 29.0 47.0 38.0 25.0 5.0 37.0 59.0 0.257
470000 12.0 25.0 22.0 9.0 15.0 2.0 35.0 19.0 40.0 11.0 20.0 25.0 41.0 51.0 41.0 3.0 17.0 12.0 6.0 0.0 6.0 11.0 0.282
471000 19.0 53.0 48.0 32.0 31.0 9.0 68.0 60.0 113.0 34.0 31.0 36.0 67.0 116.0 95.0 19.0 42.0 33.0 21.0 3.0 24.0 42.0 0.243
472000 19.0 47.0 48.0 39.0 33.0 14.0 67.0 43.0 96.0 34.0 33.0 38.0 70.0 93.0 104.0 26.0 37.0 35.0 21.0 5.0 36.0 47.0 0.252
473000 20.0 52.0 46.0 35.0 31.0 11.0 63.0 56.0 104.0 32.0 33.0 38.0 70.0 114.0 97.0 20.0 41.0 31.0 20.0 4.0 27.0 51.0 0.283
474000 18.0 46.0 40.0 25.0 26.0 7.0 56.0 51.0 93.0 25.0 29.0 36.0 61.0 101.0 77.0 7.0 35.0 25.0 15.0 1.0 18.0 34.0 0.284
475000 17.0 44.0 39.0 20.0 24.0 4.0 59.0 47.0 91.0 26.0 27.0 34.0 60.0 98.0 80.0 7.0 33.0 28.0 16.0 0.0 14.0 28.0 0.271
476000 15.0 38.0 34.0 16.0 21.0 3.0 50.0 38.0 76.0 19.0 25.0 29.0 51.0 83.0 68.0 2.0 27.0 20.0 12.0 0.0 11.0 21.0 0.246
477000 14.0 35.0 31.0 13.0 22.0 4.0 49.0 33.0 63.0 23.0 22.0 27.0 45.0 74.0 60.0 4.0 29.0 22.0 16.0 0.0 8.0 16.0 0.259
478000 15.0 33.0 36.0 20.0 22.0 6.0 57.0 26.0 69.0 23.0 24.0 35.0 53.0 65.0 77.0 14.0 23.0 29.0 13.0 2.0 22.0 26.0 0.275
479000 17.0 43.0 40.0 25.0 26.0 7.0 57.0 48.0 92.0 27.0 27.0 35.0 59.0 92.0 79.0 7.0 35.0 27.0 17.0 1.0 18.0 30.0 0.242
480000 11.0 29.0 28.0 11.0 16.0 2.0 48.0 28.0 65.0 14.0 19.0 22.0 39.0 67.0 62.0 1.0 21.0 19.0 10.0 0.0 7.0 16.0 0.294
481000 18.0 36.0 36.0 16.0 23.0 4.0 49.0 29.0 67.0 21.0 31.0 37.0 63.0 71.0 70.0 3.0 26.0 27.0 14.0 0.0 12.0 25.0 0.267
482000 15.0 33.0 36.0 23.0 22.0 7.0 57.0 26.0 69.0 24.0 24.0 34.0 56.0 68.0 80.0 17.0 24.0 27.0 14.0 2.0 21.0 28.0 0.295
483000 21.0 54.0 50.0 31.0 34.0 9.0 67.0 52.0 104.0 35.0 35.0 38.0 74.0 116.0 105.0 17.0 42.0 36.0 25.0 3.0 24.0 47.0 0.254
484000 14.0 38.0 29.0 20.0 20.0 6.0 28.0 44.0 66.0 21.0 22.0 29.0 48.0 87.0 58.0 8.0 31.0 18.0 11.0 1.0 12.0 26.0 0.271
485000 15.0 34.0 36.0 21.0 21.0 6.0 57.0 30.0 75.0 23.0 24.0 36.0 54.0 71.0 76.0 14.0 25.0 30.0 13.0 2.0 19.0 29.0 0.267
486000 12.0 27.0 28.0 14.0 18.0 4.0 46.0 21.0 55.0 15.0 21.0 27.0 45.0 52.0 62.0 3.0 19.0 18.0 9.0 0.0 11.0 21.0 0.257
487000 16.0 47.0 41.0 26.0 26.0 7.0 59.0 54.0 100.0 25.0 27.0 28.0 53.0 109.0 83.0 5.0 36.0 25.0 16.0 1.0 22.0 35.0 0.274
488000 17.0 48.0 44.0 31.0 25.0 6.0 67.0 53.0 108.0 37.0 27.0 31.0 58.0 110.0 87.0 25.0 41.0 33.0 21.0 3.0 26.0 42.0 0.255
489000 20.0 54.0 51.0 38.0 34.0 12.0 69.0 58.0 113.0 35.0 34.0 37.0 71.0 120.0 114.0 18.0 43.0 35.0 23.0 4.0 35.0 52.0 0.269
490000 15.0 35.0 29.0 10.0 23.0 3.0 26.0 33.0 55.0 21.0 24.0 31.0 49.0 67.0 53.0 2.0 29.0 18.0 13.0 0.0 4.0 17.0 0.281
491000 15.0 42.0 35.0 20.0 23.0 6.0 52.0 49.0 86.0 21.0 26.0 28.0 52.0 96.0 71.0 4.0 34.0 21.0 15.0 1.0 12.0 26.0 0.232
492000 21.0 58.0 53.0 41.0 36.0 13.0 72.0 63.0 121.0 41.0 35.0 39.0 76.0 125.0 115.0 30.0 48.0 38.0 27.0 6.0 33.0 59.0 0.264
493000 17.0 42.0 37.0 23.0 24.0 7.0 51.0 44.0 86.0 20.0 31.0 33.0 54.0 96.0 79.0 10.0 30.0 23.0 14.0 2.0 23.0 31.0 0.272
494000 20.0 51.0 46.0 32.0 30.0 9.0 63.0 55.0 103.0 33.0 32.0 39.0 68.0 112.0 89.0 21.0 41.0 30.0 18.0 3.0 25.0 41.0 0.283
495000 13.0 34.0 31.0 17.0 19.0 4.0 48.0 35.0 70.0 19.0 21.0 27.0 47.0 77.0 70.0 3.0 26.0 22.0 12.0 0.0 11.0 23.0 0.249
496000 15.0 38.0 33.0 19.0 21.0 5.0 46.0 44.0 78.0 20.0 24.0 31.0 53.0 87.0 68.0 5.0 31.0 20.0 13.0 1.0 15.0 25.0 0.258
497000 21.0 49.0 44.0 34.0 29.0 11.0 59.0 50.0 93.0 29.0 34.0 41.0 72.0 106.0 84.0 20.0 36.0 30.0 16.0 3.0 23.0 39.0 0.314
498000 19.0 49.0 44.0 29.0 29.0 9.0 62.0 56.0 107.0 28.0 32.0 36.0 67.0 104.0 82.0 7.0 37.0 26.0 17.0 1.0 20.0 33.0 0.23
499000 22.0 58.0 55.0 44.0 36.0 13.0 75.0 64.0 127.0 43.0 36.0 43.0 76.0 123.0 112.0 29.0 48.0 39.0 26.0 5.0 37.0 59.0 0.263
500000 19.0 52.0 49.0 40.0 31.0 12.0 69.0 58.0 114.0 38.0 31.0 39.0 65.0 114.0 104.0 25.0 43.0 36.0 22.0 4.0 33.0 50.0 0.271
501000 18.0 47.0 42.0 26.0 28.0 8.0 58.0 52.0 96.0 30.0 29.0 37.0 62.0 103.0 88.0 6.0 40.0 31.0 20.0 1.0 20.0 34.0 0.323
502000 17.0 44.0 41.0 27.0 25.0 7.0 61.0 48.0 101.0 25.0 29.0 34.0 57.0 96.0 78.0 8.0 32.0 24.0 14.0 1.0 22.0 33.0 0.225
503000 18.0 44.0 42.0 24.0 26.0 5.0 60.0 43.0 89.0 32.0 28.0 37.0 65.0 98.0 87.0 18.0 36.0 32.0 20.0 2.0 21.0 34.0 0.285
504000 19.0 48.0 47.0 34.0 31.0 10.0 64.0 45.0 96.0 34.0 30.0 37.0 67.0 101.0 104.0 27.0 36.0 35.0 21.0 5.0 28.0 51.0 0.265
505000 17.0 45.0 40.0 25.0 26.0 7.0 59.0 51.0 94.0 29.0 27.0 32.0 58.0 100.0 76.0 10.0 38.0 30.0 18.0 1.0 19.0 29.0 0.254
506000 11.0 24.0 22.0 11.0 14.0 3.0 35.0 20.0 44.0 8.0 20.0 21.0 40.0 52.0 41.0 3.0 15.0 11.0 5.0 0.0 7.0 13.0 0.24
507000 16.0 44.0 38.0 22.0 24.0 6.0 54.0 50.0 91.0 23.0 27.0 30.0 54.0 99.0 76.0 5.0 34.0 21.0 13.0 1.0 16.0 26.0 0.273
508000 20.0 50.0 50.0 39.0 30.0 10.0 71.0 51.0 111.0 36.0 32.0 41.0 68.0 109.0 105.0 26.0 37.0 35.0 20.0 4.0 35.0 52.0 0.246
509000 19.0 49.0 44.0 30.0 30.0 9.0 58.0 48.0 94.0 29.0 33.0 35.0 66.0 105.0 94.0 13.0 38.0 29.0 20.0 3.0 23.0 45.0 0.259
510000 13.0 37.0 30.0 12.0 22.0 3.0 45.0 40.0 71.0 21.0 25.0 21.0 47.0 80.0 53.0 3.0 33.0 18.0 16.0 0.0 10.0 14.0 0.258
511000 18.0 48.0 44.0 29.0 28.0 8.0 62.0 54.0 103.0 29.0 29.0 36.0 62.0 108.0 90.0 7.0 38.0 29.0 18.0 1.0 25.0 39.0 0.243
512000 21.0 57.0 52.0 40.0 34.0 11.0 72.0 64.0 124.0 41.0 35.0 39.0 71.0 125.0 103.0 27.0 48.0 36.0 25.0 5.0 34.0 56.0 0.225
513000 17.0 36.0 41.0 22.0 26.0 7.0 62.0 29.0 80.0 28.0 28.0 38.0 58.0 70.0 87.0 14.0 26.0 36.0 18.0 2.0 18.0 29.0 0.27
514000 14.0 37.0 32.0 17.0 20.0 4.0 48.0 38.0 72.0 20.0 23.0 28.0 50.0 87.0 74.0 3.0 29.0 22.0 14.0 0.0 11.0 24.0 0.265
515000 8.0 17.0 12.0 4.0 9.0 1.0 10.0 18.0 20.0 13.0 12.0 21.0 29.0 38.0 24.0 2.0 19.0 10.0 7.0 0.0 3.0 6.0 0.258
516000 17.0 47.0 44.0 31.0 27.0 8.0 67.0 56.0 109.0 34.0 27.0 36.0 58.0 104.0 91.0 20.0 40.0 32.0 19.0 3.0 26.0 43.0 0.251
517000 12.0 28.0 24.0 11.0 17.0 3.0 35.0 26.0 46.0 14.0 20.0 22.0 42.0 61.0 51.0 3.0 22.0 11.0 9.0 0.0 9.0 16.0 0.253
518000 18.0 49.0 42.0 27.0 28.0 8.0 58.0 53.0 94.0 29.0 29.0 34.0 61.0 112.0 89.0 10.0 40.0 29.0 19.0 1.0 19.0 36.0 0.242
519000 13.0 29.0 26.0 9.0 19.0 2.0 38.0 27.0 49.0 19.0 21.0 25.0 43.0 58.0 51.0 3.0 26.0 17.0 13.0 0.0 7.0 12.0 0.295
520000 20.0 53.0 47.0 29.0 32.0 9.0 63.0 56.0 102.0 34.0 34.0 37.0 69.0 113.0 91.0 18.0 44.0 34.0 23.0 3.0 21.0 40.0 0.281
521000 11.0 27.0 28.0 12.0 17.0 3.0 48.0 23.0 58.0 16.0 18.0 26.0 41.0 52.0 59.0 3.0 20.0 20.0 9.0 0.0 9.0 19.0 0.277
522000 15.0 42.0 37.0 25.0 23.0 7.0 58.0 50.0 92.0 26.0 24.0 30.0 52.0 97.0 76.0 10.0 36.0 26.0 15.0 1.0 18.0 32.0 0.266
523000 15.0 35.0 33.0 16.0 20.0 3.0 46.0 34.0 68.0 18.0 25.0 29.0 54.0 77.0 67.0 2.0 25.0 20.0 11.0 0.0 11.0 20.0 0.258
524000 24.0 61.0 55.0 38.0 37.0 11.0 73.0 66.0 125.0 41.0 40.0 45.0 81.0 131.0 113.0 20.0 47.0 39.0 26.0 3.0 29.0 54.0 0.267
525000 16.0 40.0 34.0 17.0 21.0 3.0 50.0 41.0 78.0 21.0 26.0 31.0 55.0 93.0 71.0 4.0 31.0 20.0 14.0 0.0 12.0 24.0 0.26
526000 17.0 43.0 42.0 27.0 27.0 7.0 60.0 42.0 89.0 29.0 28.0 33.0 63.0 90.0 88.0 11.0 33.0 30.0 18.0 1.0 20.0 36.0 0.257
527000 20.0 53.0 45.0 32.0 32.0 11.0 58.0 57.0 100.0 28.0 34.0 35.0 68.0 116.0 96.0 14.0 42.0 27.0 21.0 4.0 22.0 41.0 0.267
528000 16.0 38.0 36.0 18.0 22.0 3.0 55.0 36.0 82.0 21.0 27.0 32.0 52.0 80.0 69.0 5.0 26.0 23.0 12.0 0.0 14.0 31.0 0.264
529000 16.0 41.0 41.0 27.0 26.0 8.0 60.0 40.0 86.0 30.0 25.0 34.0 59.0 87.0 96.0 21.0 32.0 34.0 19.0 4.0 23.0 38.0 0.248
530000 19.0 42.0 44.0 31.0 29.0 10.0 61.0 31.0 79.0 29.0 33.0 38.0 66.0 85.0 95.0 17.0 30.0 31.0 17.0 2.0 30.0 39.0 0.269
531000 19.0 46.0 46.0 30.0 32.0 10.0 64.0 42.0 92.0 33.0 32.0 38.0 67.0 90.0 93.0 20.0 37.0 33.0 20.0 3.0 26.0 36.0 0.28
532000 17.0 44.0 42.0 31.0 27.0 10.0 60.0 47.0 92.0 30.0 27.0 36.0 61.0 95.0 90.0 18.0 35.0 32.0 18.0 3.0 24.0 38.0 0.258
533000 22.0 58.0 54.0 47.0 35.0 14.0 74.0 64.0 126.0 39.0 37.0 41.0 74.0 128.0 111.0 24.0 45.0 35.0 23.0 4.0 41.0 63.0 0.285
534000 18.0 51.0 50.0 32.0 31.0 8.0 74.0 56.0 119.0 36.0 31.0 35.0 62.0 110.0 110.0 15.0 39.0 36.0 22.0 2.0 31.0 51.0 0.288
535000 14.0 29.0 24.0 8.0 18.0 3.0 35.0 27.0 47.0 11.0 25.0 26.0 44.0 57.0 31.0 0.0 22.0 12.0 8.0 0.0 3.0 2.0 0.27
536000 21.0 57.0 53.0 39.0 34.0 11.0 74.0 64.0 126.0 40.0 36.0 40.0 70.0 124.0 105.0 25.0 45.0 37.0 24.0 4.0 32.0 50.0 0.271
537000 19.0 44.0 41.0 23.0 26.0 5.0 58.0 40.0 88.0 26.0 33.0 38.0 63.0 96.0 87.0 7.0 31.0 27.0 16.0 0.0 20.0 45.0 0.284
538000 21.0 56.0 49.0 33.0 34.0 11.0 61.0 59.0 105.0 34.0 37.0 39.0 72.0 128.0 112.0 15.0 46.0 34.0 25.0 4.0 32.0 57.0 0.27
539000 21.0 57.0 52.0 40.0 34.0 12.0 69.0 59.0 114.0 38.0 35.0 38.0 71.0 128.0 109.0 21.0 45.0 36.0 23.0 3.0 37.0 58.0 0.252
540000 17.0 43.0 37.0 15.0 27.0 5.0 47.0 44.0 75.0 24.0 29.0 32.0 55.0 92.0 74.0 2.0 36.0 24.0 17.0 0.0 15.0 22.0 0.278
541000 22.0 60.0 51.0 34.0 34.0 9.0 66.0 65.0 119.0 37.0 38.0 38.0 70.0 134.0 97.0 14.0 48.0 31.0 24.0 2.0 28.0 50.0 0.259
542000 18.0 50.0 49.0 37.0 31.0 11.0 70.0 53.0 115.0 33.0 31.0 34.0 62.0 108.0 102.0 16.0 37.0 33.0 20.0 3.0 34.0 51.0 0.278
543000 18.0 50.0 45.0 31.0 28.0 9.0 66.0 57.0 111.0 29.0 29.0 32.0 59.0 111.0 87.0 10.0 38.0 29.0 19.0 2.0 25.0 37.0 0.266
544000 17.0 49.0 45.0 35.0 28.0 10.0 67.0 57.0 110.0 33.0 29.0 33.0 56.0 112.0 93.0 19.0 40.0 32.0 19.0 3.0 30.0 43.0 0.257
545000 17.0 46.0 42.0 25.0 26.0 6.0 62.0 49.0 96.0 33.0 28.0 34.0 56.0 100.0 91.0 16.0 38.0 33.0 20.0 2.0 19.0 35.0 0.24
546000 14.0 37.0 30.0 11.0 18.0 1.0 43.0 40.0 70.0 18.0 22.0 27.0 48.0 91.0 68.0 2.0 30.0 19.0 13.0 0.0 10.0 23.0 0.271
547000 16.0 44.0 40.0 20.0 27.0 6.0 56.0 49.0 91.0 28.0 26.0 31.0 53.0 98.0 84.0 6.0 38.0 28.0 20.0 1.0 14.0 27.0 0.26
548000 20.0 51.0 48.0 27.0 32.0 7.0 64.0 49.0 99.0 34.0 35.0 38.0 67.0 108.0 103.0 7.0 40.0 35.0 22.0 0.0 28.0 45.0 0.246
549000 13.0 30.0 30.0 16.0 21.0 5.0 48.0 28.0 61.0 19.0 22.0 27.0 46.0 57.0 54.0 5.0 23.0 18.0 10.0 0.0 10.0 15.0 0.277
550000 18.0 46.0 41.0 29.0 28.0 10.0 59.0 51.0 93.0 29.0 30.0 37.0 63.0 101.0 91.0 15.0 39.0 31.0 19.0 3.0 22.0 40.0 0.265
551000 24.0 63.0 56.0 38.0 37.0 10.0 75.0 69.0 131.0 39.0 40.0 42.0 78.0 137.0 107.0 13.0 46.0 35.0 24.0 1.0 32.0 55.0 0.278
552000 14.0 35.0 31.0 18.0 22.0 6.0 48.0 34.0 65.0 20.0 24.0 27.0 48.0 74.0 57.0 5.0 28.0 18.0 12.0 0.0 10.0 16.0 0.264
553000 22.0 58.0 51.0 31.0 35.0 9.0 71.0 65.0 124.0 34.0 37.0 38.0 72.0 124.0 101.0 9.0 45.0 33.0 26.0 2.0 24.0 46.0 0.262
554000 18.0 46.0 46.0 33.0 28.0 8.0 66.0 46.0 101.0 35.0 29.0 37.0 64.0 99.0 100.0 20.0 35.0 33.0 19.0 2.0 29.0 52.0 0.254
555000 19.0 53.0 48.0 28.0 31.0 9.0 72.0 63.0 123.0 31.0 32.0 35.0 65.0 117.0 100.0 9.0 41.0 32.0 22.0 2.0 27.0 44.0 0.249
556000 16.0 41.0 39.0 20.0 23.0 3.0 60.0 44.0 91.0 28.0 24.0 33.0 53.0 89.0 80.0 7.0 32.0 29.0 16.0 0.0 15.0 28.0 0.267
557000 22.0 56.0 52.0 37.0 34.0 10.0 70.0 60.0 117.0 39.0 35.0 42.0 72.0 122.0 109.0 21.0 45.0 35.0 23.0 3.0 31.0 53.0 0.26
558000 18.0 44.0 45.0 32.0 29.0 11.0 65.0 44.0 99.0 30.0 30.0 36.0 67.0 92.0 98.0 14.0 34.0 32.0 19.0 3.0 28.0 38.0 0.248
559000 21.0 54.0 47.0 37.0 31.0 12.0 62.0 56.0 102.0 33.0 35.0 40.0 72.0 120.0 91.0 20.0 42.0 32.0 20.0 3.0 27.0 45.0 0.277
560000 17.0 46.0 43.0 25.0 29.0 8.0 62.0 49.0 94.0 30.0 29.0 34.0 59.0 98.0 93.0 5.0 38.0 29.0 19.0 0.0 25.0 34.0 0.268
561000 18.0 46.0 45.0 28.0 28.0 7.0 63.0 45.0 95.0 32.0 29.0 37.0 65.0 97.0 91.0 16.0 36.0 33.0 19.0 2.0 24.0 38.0 0.253
562000 16.0 38.0 41.0 29.0 26.0 9.0 61.0 30.0 78.0 28.0 27.0 35.0 59.0 76.0 91.0 17.0 28.0 31.0 16.0 2.0 29.0 39.0 0.228
563000 16.0 38.0 34.0 20.0 24.0 7.0 45.0 35.0 68.0 17.0 30.0 30.0 56.0 80.0 70.0 3.0 28.0 18.0 12.0 0.0 19.0 23.0 0.27
564000 15.0 40.0 37.0 24.0 23.0 7.0 56.0 45.0 86.0 24.0 24.0 30.0 52.0 88.0 73.0 8.0 31.0 26.0 14.0 1.0 16.0 26.0 0.283
565000 15.0 39.0 38.0 19.0 23.0 4.0 56.0 39.0 83.0 24.0 24.0 30.0 53.0 86.0 82.0 4.0 29.0 26.0 15.0 0.0 17.0 27.0 0.274
566000 15.0 39.0 36.0 21.0 23.0 6.0 55.0 46.0 87.0 24.0 24.0 33.0 53.0 86.0 75.0 6.0 33.0 25.0 15.0 1.0 16.0 28.0 0.286
567000 19.0 49.0 45.0 28.0 29.0 7.0 63.0 51.0 103.0 30.0 32.0 36.0 60.0 108.0 97.0 11.0 37.0 30.0 20.0 2.0 26.0 46.0 0.25
568000 18.0 50.0 47.0 34.0 32.0 12.0 66.0 55.0 105.0 37.0 30.0 37.0 65.0 107.0 105.0 23.0 45.0 39.0 25.0 5.0 29.0 44.0 0.253
569000 22.0 53.0 53.0 36.0 36.0 11.0 71.0 51.0 110.0 39.0 35.0 42.0 80.0 104.0 112.0 27.0 40.0 40.0 25.0 5.0 28.0 51.0 0.278
570000 21.0 56.0 47.0 36.0 33.0 12.0 60.0 59.0 104.0 33.0 36.0 38.0 72.0 125.0 101.0 18.0 46.0 30.0 23.0 4.0 27.0 53.0 0.271
571000 13.0 31.0 29.0 12.0 20.0 4.0 42.0 29.0 59.0 16.0 23.0 27.0 48.0 62.0 62.0 1.0 24.0 18.0 11.0 0.0 11.0 19.0 0.264
572000 23.0 59.0 56.0 41.0 39.0 13.0 74.0 63.0 126.0 42.0 37.0 42.0 74.0 122.0 114.0 21.0 48.0 39.0 29.0 5.0 32.0 54.0 0.264
573000 15.0 33.0 37.0 23.0 24.0 7.0 56.0 24.0 67.0 25.0 24.0 33.0 54.0 61.0 80.0 17.0 24.0 28.0 14.0 2.0 20.0 33.0 0.298
574000 14.0 33.0 37.0 29.0 24.0 10.0 58.0 26.0 71.0 27.0 23.0 32.0 55.0 62.0 87.0 26.0 26.0 30.0 16.0 5.0 24.0 40.0 0.271
575000 21.0 54.0 50.0 37.0 32.0 11.0 68.0 58.0 111.0 35.0 34.0 42.0 73.0 122.0 104.0 19.0 43.0 34.0 22.0 3.0 33.0 48.0 0.245
576000 20.0 48.0 43.0 24.0 29.0 6.0 56.0 46.0 89.0 28.0 32.0 38.0 67.0 103.0 89.0 6.0 36.0 27.0 17.0 0.0 18.0 38.0 0.265
577000 18.0 45.0 41.0 28.0 27.0 9.0 59.0 49.0 91.0 30.0 28.0 38.0 61.0 97.0 81.0 19.0 38.0 32.0 18.0 3.0 21.0 35.0 0.252
578000 19.0 48.0 42.0 24.0 28.0 7.0 58.0 54.0 98.0 30.0 31.0 38.0 61.0 106.0 83.0 6.0 41.0 29.0 19.0 1.0 18.0 30.0 0.255
579000 21.0 54.0 52.0 35.0 32.0 8.0 74.0 55.0 118.0 36.0 34.0 39.0 68.0 119.0 101.0 18.0 38.0 35.0 21.0 2.0 31.0 50.0 0.27
580000 21.0 58.0 51.0 42.0 35.0 13.0 67.0 64.0 120.0 37.0 37.0 37.0 71.0 126.0 105.0 23.0 47.0 32.0 24.0 5.0 33.0 62.0 0.276
581000 18.0 48.0 43.0 29.0 27.0 8.0 62.0 54.0 100.0 31.0 28.0 37.0 64.0 109.0 89.0 19.0 40.0 30.0 19.0 3.0 23.0 39.0 0.267
582000 18.0 48.0 41.0 32.0 26.0 9.0 59.0 56.0 103.0 28.0 30.0 35.0 58.0 109.0 79.0 13.0 38.0 25.0 16.0 2.0 22.0 37.0 0.24
583000 18.0 45.0 41.0 27.0 27.0 9.0 61.0 51.0 95.0 30.0 29.0 38.0 60.0 98.0 88.0 17.0 38.0 33.0 19.0 3.0 22.0 38.0 0.25
584000 19.0 49.0 47.0 33.0 30.0 10.0 66.0 53.0 104.0 33.0 30.0 37.0 61.0 109.0 98.0 18.0 39.0 35.0 20.0 3.0 31.0 41.0 0.267
585000 12.0 25.0 29.0 13.0 17.0 3.0 51.0 20.0 58.0 17.0 19.0 29.0 46.0 48.0 64.0 5.0 18.0 21.0 9.0 0.0 10.0 17.0 0.243
586000 20.0 51.0 44.0 32.0 31.0 11.0 58.0 55.0 99.0 30.0 33.0 38.0 67.0 111.0 92.0 12.0 42.0 30.0 21.0 3.0 23.0 40.0 0.272
587000 9.0 21.0 18.0 8.0 12.0 2.0 32.0 17.0 35.0 7.0 16.0 18.0 32.0 44.0 34.0 3.0 15.0 8.0 4.0 0.0 5.0 8.0 0.277
588000 20.0 47.0 42.0 30.0 28.0 9.0 53.0 48.0 88.0 28.0 33.0 39.0 71.0 103.0 86.0 9.0 36.0 27.0 17.0 1.0 23.0 43.0 0.277
